code,name,url,type,manager,company
5508,213008,宝盈资源优选混合,http://fund.eastmoney.com/213008.html,混合型,易祚兴,宝盈基金
5513,217001,招商安泰混合,http://fund.eastmoney.com/217001.html,混合型,潘明曦,招商基金
5514,217002,招商安泰平衡,http://fund.eastmoney.com/217002.html,混合型,李崟,招商基金
5517,217005,招商先锋,http://fund.eastmoney.com/217005.html,混合型,付斌,招商基金
5519,217009,招商核心价值,http://fund.eastmoney.com/217009.html,混合型,郭锐,招商基金
5520,217010,招商大盘蓝筹混合,http://fund.eastmoney.com/217010.html,混合型,郭锐,招商基金
5522,217012,招商行业领先混合A,http://fund.eastmoney.com/217012.html,混合型,吴昊,招商基金
5523,217013,招商中小盘混合,http://fund.eastmoney.com/217013.html,混合型,韩冰,招商基金
5530,217020,招商安达灵活配置混合,http://fund.eastmoney.com/217020.html,混合型,贾成东,招商基金
5538,229002,泰达宏利逆向策略混合,http://fund.eastmoney.com/229002.html,混合型,刘欣,泰达宏利基金
5539,233001,大摩基础行业混合,http://fund.eastmoney.com/233001.html,混合型,王大鹏,摩根士丹利华鑫基金
5541,233006,大摩领先优势混合,http://fund.eastmoney.com/233006.html,混合型,徐达,摩根士丹利华鑫基金
5542,233007,大摩卓越成长混合,http://fund.eastmoney.com/233007.html,混合型,王大鹏,摩根士丹利华鑫基金
5543,233008,大摩消费领航,http://fund.eastmoney.com/233008.html,混合型,司巍,摩根士丹利华鑫基金
5544,233009,大摩多因子策略混合,http://fund.eastmoney.com/233009.html,混合型,夏青,摩根士丹利华鑫基金
5546,233011,大摩主题优选混合,http://fund.eastmoney.com/233011.html,混合型,缪东航,摩根士丹利华鑫基金
5549,233015,大摩量化配置混合,http://fund.eastmoney.com/233015.html,混合型,吴国雄,摩根士丹利华鑫基金
5550,240001,华宝宝康消费品,http://fund.eastmoney.com/240001.html,混合型,胡戈游,华宝基金
5551,240002,华宝宝康灵活配置,http://fund.eastmoney.com/240002.html,混合型,季鹏,华宝基金
5553,240004,华宝动力组合混合,http://fund.eastmoney.com/240004.html,混合型,刘自强,华宝基金
5554,240005,华宝多策略增长,http://fund.eastmoney.com/240005.html,混合型,蔡目荣,华宝基金
5557,240008,华宝收益增长,http://fund.eastmoney.com/240008.html,混合型,闫旭,华宝基金
5558,240009,华宝先进成长混合,http://fund.eastmoney.com/240009.html,混合型,季鹏,华宝基金
5559,240010,华宝行业精选混合,http://fund.eastmoney.com/240010.html,混合型,闫旭,华宝基金
5560,240011,华宝大盘精选混合,http://fund.eastmoney.com/240011.html,混合型,夏林锋,华宝基金
5565,240017,华宝新兴产业混合,http://fund.eastmoney.com/240017.html,混合型,易镜明,华宝基金
5568,240020,华宝医药生物混合,http://fund.eastmoney.com/240020.html,混合型,光磊,华宝基金
5569,240022,华宝资源优选混合,http://fund.eastmoney.com/240022.html,混合型,蔡目荣,华宝基金
5571,253010,国联安安心成长混合,http://fund.eastmoney.com/253010.html,混合型,吕中凡,国联安基金
5579,255010,国联安稳健,http://fund.eastmoney.com/255010.html,混合型,刘斌,国联安基金
5580,257010,国联安德盛小盘精选,http://fund.eastmoney.com/257010.html,混合型,邹新进,国联安基金
5581,257020,国联安精选混合,http://fund.eastmoney.com/257020.html,混合型,魏东,国联安基金
5582,257030,国联安优势混合,http://fund.eastmoney.com/257030.html,混合型,刘斌,国联安基金
5583,257040,国联安红利混合,http://fund.eastmoney.com/257040.html,混合型,潘明,国联安基金
5584,257050,国联安主题驱动混合,http://fund.eastmoney.com/257050.html,混合型,张汉毅,国联安基金
5586,257070,国联安优选行业混合,http://fund.eastmoney.com/257070.html,混合型,潘明,国联安基金
5587,260101,景顺长城优选混合,http://fund.eastmoney.com/260101.html,混合型,杨锐文,景顺长城基金
5589,260103,景顺长城动力平衡,http://fund.eastmoney.com/260103.html,混合型,刘苏,景顺长城基金
5590,260104,景顺长城内需增长混合,http://fund.eastmoney.com/260104.html,混合型,杨鹏,景顺长城基金
5591,260108,景顺长城新兴成长混合,http://fund.eastmoney.com/260108.html,混合型,刘彦春,景顺长城基金
5592,260109,景顺长城内需贰号混合,http://fund.eastmoney.com/260109.html,混合型,杨鹏,景顺长城基金
5593,260110,景顺长城精选蓝筹混合,http://fund.eastmoney.com/260110.html,混合型,余广,景顺长城基金
5594,260111,景顺长城公司治理混合,http://fund.eastmoney.com/260111.html,混合型,江科宏,景顺长城基金
5595,260112,景顺长城能源基建混合,http://fund.eastmoney.com/260112.html,混合型,鲍无可,景顺长城基金
5596,260115,景顺长城中小盘混合,http://fund.eastmoney.com/260115.html,混合型,杨鹏,景顺长城基金
5597,260116,景顺长城核心竞争力混合A,http://fund.eastmoney.com/260116.html,混合型,余广,景顺长城基金
5598,260117,景顺长城支柱产业混合,http://fund.eastmoney.com/260117.html,混合型,丁丹,景顺长城基金
5606,270001,广发聚富,http://fund.eastmoney.com/270001.html,混合型,苗宇,广发基金
5607,270002,广发稳健增长,http://fund.eastmoney.com/270002.html,混合型,傅友兴,广发基金
5609,270005,广发聚丰混合,http://fund.eastmoney.com/270005.html,混合型,易阳方,广发基金
5610,270006,广发策略优选,http://fund.eastmoney.com/270006.html,混合型,李巍,广发基金
5611,270007,广发大盘成长,http://fund.eastmoney.com/270007.html,混合型,程琨,广发基金
5615,270021,广发聚瑞混合,http://fund.eastmoney.com/270021.html,混合型,王颂,广发基金
5616,270022,广发内需增长,http://fund.eastmoney.com/270022.html,混合型,王小松,广发基金
5618,270025,广发行业领先混合A,http://fund.eastmoney.com/270025.html,混合型,邱璟旻,广发基金
5621,270028,广发制造业精选混合,http://fund.eastmoney.com/270028.html,混合型,李巍,广发基金
5624,270041,广发消费品精选混合,http://fund.eastmoney.com/270041.html,混合型,李琛,广发基金
5633,270050,广发新经济混合,http://fund.eastmoney.com/270050.html,混合型,邱璟旻,广发基金
5634,288001,华夏经典混合,http://fund.eastmoney.com/288001.html,混合型,许利明,华夏基金
5635,288002,华夏收入混合,http://fund.eastmoney.com/288002.html,混合型,郑煜,华夏基金
5640,290002,泰信先行策略,http://fund.eastmoney.com/290002.html,混合型,王博强,泰信基金
5642,290004,泰信优质生活混合,http://fund.eastmoney.com/290004.html,混合型,刘杰,泰信基金
5643,290005,泰信优势增长,http://fund.eastmoney.com/290005.html,混合型,朱志权,泰信基金
5644,290006,泰信蓝筹精选混合,http://fund.eastmoney.com/290006.html,混合型,车广路,泰信基金
5646,290008,泰信发展主题混合,http://fund.eastmoney.com/290008.html,混合型,钱鑫,泰信基金
5649,290011,泰信中小盘精选混合,http://fund.eastmoney.com/290011.html,混合型,刘杰,泰信基金
5650,290012,泰信行业精选混合A,http://fund.eastmoney.com/290012.html,混合型,董山青,泰信基金
5651,290014,泰信现代服务业混合,http://fund.eastmoney.com/290014.html,混合型,王博强,泰信基金
5653,310308,申万菱信盛利精选混合,http://fund.eastmoney.com/310308.html,混合型,孙琳,申万菱信基金
5655,310328,申万菱信新动力混合,http://fund.eastmoney.com/310328.html,混合型,李大刚,申万菱信基金
5658,310358,申万菱信新经济混合,http://fund.eastmoney.com/310358.html,混合型,卢扬,申万菱信基金
5659,310368,申万菱信竞争优势混合,http://fund.eastmoney.com/310368.html,混合型,孙琳,申万菱信基金
5662,310388,申万菱信消费增长混合,http://fund.eastmoney.com/310388.html,混合型,季新星,申万菱信基金
5666,320001,诺安平衡,http://fund.eastmoney.com/320001.html,混合型,李嘉,诺安基金
5668,320003,诺安先锋混合,http://fund.eastmoney.com/320003.html,混合型,杨谷,诺安基金
5670,320005,诺安价值增长混合,http://fund.eastmoney.com/320005.html,混合型,刘红辉,诺安基金
5671,320006,诺安灵活配置,http://fund.eastmoney.com/320006.html,混合型,张强,诺安基金
5672,320007,诺安成长混合,http://fund.eastmoney.com/320007.html,混合型,刘红辉,诺安基金
5676,320011,诺安中小盘精选混合,http://fund.eastmoney.com/320011.html,混合型,韩冬燕,诺安基金
5677,320012,诺安主题精选混合,http://fund.eastmoney.com/320012.html,混合型,罗春蕾,诺安基金
5680,320015,诺安行业轮动混合,http://fund.eastmoney.com/320015.html,混合型,谢志华,诺安基金
5681,320016,诺安多策略混合,http://fund.eastmoney.com/320016.html,混合型,李玉良,诺安基金
5683,320018,诺安新动力灵活配置,http://fund.eastmoney.com/320018.html,混合型,张堃,诺安基金
5688,340001,兴全可转债混合,http://fund.eastmoney.com/340001.html,混合型,张亚辉,兴全基金
5691,340007,兴全社会责任混合,http://fund.eastmoney.com/340007.html,混合型,傅鹏博,兴全基金
5692,340008,兴全有机增长混合,http://fund.eastmoney.com/340008.html,混合型,季侃乐,兴全基金
5694,350001,天治财富增长,http://fund.eastmoney.com/350001.html,混合型,梁辰,天治基金
5695,350002,天治低碳经济混合,http://fund.eastmoney.com/350002.html,混合型,曾海,天治基金
5697,350005,天治中国制造2025,http://fund.eastmoney.com/350005.html,混合型,胡耀文,天治基金
5699,350007,天治趋势精选,http://fund.eastmoney.com/350007.html,混合型,尹维国,天治基金
5700,350008,天治新消费混合,http://fund.eastmoney.com/350008.html,混合型,尹维国,天治基金
5701,350009,天治研究驱动混合A,http://fund.eastmoney.com/350009.html,混合型,王洋,天治基金
5704,360005,光大保德信红利混合,http://fund.eastmoney.com/360005.html,混合型,戴奇雷,光大保德信基金
5705,360006,光大保德信新增长混合,http://fund.eastmoney.com/360006.html,混合型,魏晓雪,光大保德信基金
5706,360007,光大保德信优势配置混合,http://fund.eastmoney.com/360007.html,混合型,何奇,光大保德信基金
5709,360010,光大保德信均衡精选混合,http://fund.eastmoney.com/360010.html,混合型,戴奇雷,光大保德信基金
5710,360011,光大动态优选,http://fund.eastmoney.com/360011.html,混合型,戴奇雷,光大保德信基金
5711,360012,光大保德信中小盘混合,http://fund.eastmoney.com/360012.html,混合型,戴奇雷,光大保德信基金
5714,360016,光大保德信行业轮动混合,http://fund.eastmoney.com/360016.html,混合型,黄兴亮,光大保德信基金
5722,370024,上投摩根核心优选混合,http://fund.eastmoney.com/370024.html,混合型,孙芳,上投摩根基金
5725,370027,上投摩根智选30混合,http://fund.eastmoney.com/370027.html,混合型,孟亮,上投摩根基金
5730,373010,上投摩根双息平衡混合A,http://fund.eastmoney.com/373010.html,混合型,孙芳,上投摩根基金
5731,373020,上投双核平衡,http://fund.eastmoney.com/373020.html,混合型,陈思郁,上投摩根基金
5732,375010,上投中国优势,http://fund.eastmoney.com/375010.html,混合型,杨景喻,上投摩根基金
5734,377010,上投摩根阿尔法混合,http://fund.eastmoney.com/377010.html,混合型,李博,上投摩根基金
5736,377020,上投摩根内需动力混合,http://fund.eastmoney.com/377020.html,混合型,杜猛,上投摩根基金
5737,377150,上投摩根健康品质生活混合,http://fund.eastmoney.com/377150.html,混合型,张飞,上投摩根基金
5738,377240,上投摩根新兴动力混合A,http://fund.eastmoney.com/377240.html,混合型,杜猛,上投摩根基金
5739,377530,上投摩根行业轮动混合A,http://fund.eastmoney.com/377530.html,混合型,孙芳,上投摩根基金
5741,378010,上投摩根成长先锋混合,http://fund.eastmoney.com/378010.html,混合型,张一甫,上投摩根基金
5743,379010,上投摩根中小盘混合,http://fund.eastmoney.com/379010.html,混合型,郭晨,上投摩根基金
5755,393001,中海优势精选灵活配置混合,http://fund.eastmoney.com/393001.html,混合型,刘俊,中海基金
5759,398001,中海优质成长混合,http://fund.eastmoney.com/398001.html,混合型,于航,中海基金
5760,398011,中海分红增利混合,http://fund.eastmoney.com/398011.html,混合型,邱红丽,中海基金
5761,398021,中海能源策略,http://fund.eastmoney.com/398021.html,混合型,姚晨曦,中海基金
5762,398031,中海蓝筹灵活,http://fund.eastmoney.com/398031.html,混合型,邱红丽,中海基金
5763,398041,中海量化策略混合,http://fund.eastmoney.com/398041.html,混合型,彭海平,中海基金
5764,398051,中海环保新能源,http://fund.eastmoney.com/398051.html,混合型,蒋佳良,中海基金
5765,398061,中海消费混合,http://fund.eastmoney.com/398061.html,混合型,姚晨曦,中海基金
5768,400001,东方龙混合,http://fund.eastmoney.com/400001.html,混合型,朱晓栋,东方基金
5769,400003,东方精选,http://fund.eastmoney.com/400003.html,混合型,朱晓栋,东方基金
5772,400007,东方策略成长混合,http://fund.eastmoney.com/400007.html,混合型,王然,东方基金
5774,400011,东方核心动力混合,http://fund.eastmoney.com/400011.html,混合型,朱晓栋,东方基金
5775,400013,东方成长收益平衡混合,http://fund.eastmoney.com/400013.html,混合型,姚航,东方基金
5776,400015,东方增长中小盘,http://fund.eastmoney.com/400015.html,混合型,薛子徵,东方基金
5778,400018,东方启明量化先锋基金,http://fund.eastmoney.com/400018.html,混合型,刘志刚,东方基金
5780,400022,东方利群混合A,http://fund.eastmoney.com/400022.html,混合型,朱晓栋,东方基金
5781,400023,东方多策略灵活配置混合A,http://fund.eastmoney.com/400023.html,混合型,朱晓栋,东方基金
5782,400025,东方新兴成长混合,http://fund.eastmoney.com/400025.html,混合型,王然,东方基金
5786,400032,东方主题精选混合,http://fund.eastmoney.com/400032.html,混合型,王晓伟,东方基金
5787,410001,华富竞争力优选,http://fund.eastmoney.com/410001.html,混合型,龚炜,华富基金
5789,410003,华富成长趋势混合,http://fund.eastmoney.com/410003.html,混合型,龚炜,华富基金
5792,410006,华富策略精选,http://fund.eastmoney.com/410006.html,混合型,高靖瑜,华富基金
5793,410007,华富价值增长,http://fund.eastmoney.com/410007.html,混合型,陈启明,华富基金
5795,410009,华富量子生命力混合,http://fund.eastmoney.com/410009.html,混合型,龚炜,华富基金
5797,420001,天弘精选,http://fund.eastmoney.com/420001.html,混合型,钱文成,天弘基金
5799,420003,天弘永定价值成长混合,http://fund.eastmoney.com/420003.html,混合型,肖志刚,天弘基金
5800,420005,天弘周期策略混合,http://fund.eastmoney.com/420005.html,混合型,陈国光,天弘基金
5803,420009,天弘安康养老混合,http://fund.eastmoney.com/420009.html,混合型,姜晓丽,天弘基金
